375	GCF_035210515.1	375	Bradyrhizobium japonicum	strain=CNPSo 17	Complete Genome	Full	2024/01/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/210/515/GCF_035210515.1_ASM3521051v1/	na	bacteria	2024/01/09	9178	8834	62	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium japonicum	unclassified Bradyrhizobium japonicum subspecies/strain	GCF_035210515.1_ASM3521051v1
1306417	GCF_000755945.1	28450	Burkholderia pseudomallei MSHR5858	strain=MSHR5858	Complete Genome	Full	2014/09/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/755/945/GCF_000755945.1_ASM75594v1/	na	bacteria	2024/03/21	6289	6071	76	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pseudomallei	Burkholderia pseudomallei MSHR5858	GCF_000755945.1_ASM75594v1
195	GCF_018885145.1	195	Campylobacter coli	strain=R18.1828	Complete Genome	Full	2021/06/15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/885/145/GCF_018885145.1_ASM1888514v1/	na	bacteria	2023/12/09	1806	1716	56	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli	unclassified Campylobacter coli subspecies/strain	GCF_018885145.1_ASM1888514v1
155892	GCF_002310375.3	155892	Caulobacter vibrioides	strain=CB13b1a	Complete Genome	Full	2018/04/25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/310/375/GCF_002310375.3_ASM231037v3/	na	bacteria	2024/03/13	4059	3822	61	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter vibrioides	unclassified Caulobacter vibrioides subspecies/strain	GCF_002310375.3_ASM231037v3
2742638	GCF_013790835.1	2742638	Citrobacter sp. RHBSTW-00137	strain=RHBSTW-00137	Complete Genome	Full	2020/07/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/790/835/GCF_013790835.1_ASM1379083v1/	na	bacteria	2024/01/24	5379	5090	116	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sp. RHBSTW-00137	unclassified Citrobacter sp. RHBSTW-00137 subspecies/strain	GCF_013790835.1_ASM1379083v1
1529	GCF_020911725.1	1529	Clostridium cadaveris	strain=IFB3C5	Complete Genome	Full	2021/11/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/911/725/GCF_020911725.1_ASM2091172v1/	na	bacteria	2024/01/22	3524	3363	112	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium cadaveris	unclassified Clostridium cadaveris subspecies/strain	GCF_020911725.1_ASM2091172v1
1719	GCF_009762695.1	1719	Corynebacterium pseudotuberculosis	strain=MB16	Complete Genome	Full	2019/12/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/695/GCF_009762695.1_ASM976269v1/	na	bacteria	2024/02/18	2164	2058	67	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis	unclassified Corynebacterium pseudotuberculosis subspecies/strain	GCF_009762695.1_ASM976269v1
68895	GCF_000832305.1	68895	Cupriavidus basilensis	strain=4G11	Complete Genome	Full	2015/02/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/832/305/GCF_000832305.1_ASM83230v1/	na	bacteria	2024/02/03	7720	7456	96	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus basilensis	unclassified Cupriavidus basilensis subspecies/strain	GCF_000832305.1_ASM83230v1
558537	GCF_016027815.1	558537	Delftia lacustris	strain=FDAARGOS_890	Complete Genome	Full	2020/12/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/027/815/GCF_016027815.1_ASM1602781v1/	na	bacteria	2024/02/16	6760	6597	97	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia lacustris	unclassified Delftia lacustris subspecies/strain	GCF_016027815.1_ASM1602781v1
158836	GCF_026240655.1	158836	Enterobacter hormaechei	strain=K432	Complete Genome	Full	2022/11/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/240/655/GCF_026240655.1_ASM2624065v1/	na	bacteria	2024/04/02	4732	4538	115	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei	unclassified Enterobacter hormaechei subspecies/strain	GCF_026240655.1_ASM2624065v1
1352	GCF_009697285.1	1352	Enterococcus faecium	strain=VRE	Complete Genome	Full	2019/11/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/697/285/GCF_009697285.1_ASM969728v1/	na	bacteria	2024/01/22	3380	3160	94	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium	unclassified Enterococcus faecium subspecies/strain	GCF_009697285.1_ASM969728v1
562	GCF_014904235.2	562	Escherichia coli	strain=NT1N25	Complete Genome	Full	2021/05/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/904/235/GCF_014904235.2_ASM1490423v2/	na	bacteria	2024/02/11	4707	4367	118	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	unclassified Escherichia coli subspecies/strain	GCF_014904235.2_ASM1490423v2
1583098	GCF_014217355.1	1583098	Fusobacterium hwasookii	strain=KCOM 1249	Complete Genome	Full	2020/08/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/217/355/GCF_014217355.1_ASM1421735v1/	na	bacteria	2023/09/28	2287	2094	62	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium hwasookii	unclassified Fusobacterium hwasookii subspecies/strain	GCF_014217355.1_ASM1421735v1
573	GCF_011106775.1	573	Klebsiella pneumoniae	strain=KPC160117	Complete Genome	Full	2020/03/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/106/775/GCF_011106775.1_ASM1110677v1/	na	bacteria	2023/11/28	5799	5562	124	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	unclassified Klebsiella pneumoniae subspecies/strain	GCF_011106775.1_ASM1110677v1
2594495	GCF_014522305.1	2594495	Lactobacillus sp. PV034	strain=PV034	Complete Genome	Full	2020/09/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/522/305/GCF_014522305.1_ASM1452230v1/	na	bacteria	2023/12/22	1598	1489	68	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus sp. PV034	unclassified Lactobacillus sp. PV034 subspecies/strain	GCF_014522305.1_ASM1452230v1
109328	GCF_007990425.1	109328	Leptotrichia trevisanii	strain=JMUB3935	Complete Genome	Full	2019/07/25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/990/425/GCF_007990425.1_ASM799042v1/	na	bacteria	2024/02/14	2747	2653	65	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia trevisanii	unclassified Leptotrichia trevisanii subspecies/strain	GCF_007990425.1_ASM799042v1
2483403	GCF_013170825.1	2483403	Mesorhizobium sp. NZP2298	strain=NZP2298	Complete Genome	Full	2020/05/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/170/825/GCF_013170825.1_ASM1317082v1/	na	bacteria	2024/04/07	7015	6828	66	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. NZP2298	unclassified Mesorhizobium sp. NZP2298 subspecies/strain	GCF_013170825.1_ASM1317082v1
57043	GCF_028747645.1	57043	Microbacterium esteraromaticum	strain=DEHP-1	Complete Genome	Full	2023/02/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/747/645/GCF_028747645.1_ASM2874764v1/	na	bacteria	2024/03/27	3067	2988	59	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium esteraromaticum	unclassified Microbacterium esteraromaticum subspecies/strain	GCF_028747645.1_ASM2874764v1
3042317	GCF_035918355.1	3042317	Mycobacterium sp. 3-98	strain=3-98	Complete Genome	Full	2024/01/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/918/355/GCF_035918355.1_ASM3591835v1/	na	bacteria	2024/01/21	5143	5010	52	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. 3-98	unclassified Mycobacterium sp. 3-98 subspecies/strain	GCF_035918355.1_ASM3591835v1
1766	GCF_029391755.1	1766	Mycolicibacterium fortuitum	strain=ATCC 35855	Complete Genome	Full	2023/03/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/391/755/GCF_029391755.1_ASM2939175v1/	na	bacteria	2024/03/29	6109	5976	63	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium fortuitum	unclassified Mycolicibacterium fortuitum subspecies/strain	GCF_029391755.1_ASM2939175v1
485	GCF_900637245.1	485	Neisseria gonorrhoeae	strain=NCTC13484	Complete Genome	Full	2018/12/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/245/GCF_900637245.1_50305_B01/	na	bacteria	2024/02/13	2322	1981	72	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	unclassified Neisseria gonorrhoeae subspecies/strain	GCF_900637245.1_50305_B01
28131	GCF_003265025.1	28131	Prevotella intermedia	strain=KCOM 2734	Complete Genome	Full	2018/06/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/265/025/GCF_003265025.1_ASM326502v1/	na	bacteria	2023/10/21	2509	2394	63	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella intermedia	unclassified Prevotella intermedia subspecies/strain	GCF_003265025.1_ASM326502v1
587753	GCF_028747305.1	587753	Pseudomonas chlororaphis	strain=NCCB 60037	Complete Genome	Full	2023/02/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/747/305/GCF_028747305.1_ASM2874730v1/	na	bacteria	2024/03/27	6368	6209	87	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas chlororaphis	unclassified Pseudomonas chlororaphis subspecies/strain	GCF_028747305.1_ASM2874730v1
1031711	GCF_000215325.1	305	Ralstonia solanacearum Po82	strain=Po82	Complete Genome	Full	2011/05/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/215/325/GCF_000215325.1_ASM21532v1/	na	bacteria	2024/01/28	4857	4649	68	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia solanacearum	Ralstonia solanacearum Po82	GCF_000215325.1_ASM21532v1
1703962	GCF_001664085.1	1703962	Rhizobium sp. N1341	strain=N1341	Complete Genome	Full	2016/06/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/085/GCF_001664085.1_ASM166408v1/	na	bacteria	2024/03/04	6391	6112	64	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. N1341	unclassified Rhizobium sp. N1341 subspecies/strain	GCF_001664085.1_ASM166408v1
103816	GCF_026802115.1	103816	Rhodococcus pyridinivorans	strain=P23	Complete Genome	Full	2022/12/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/802/115/GCF_026802115.1_ASM2680211v1/	na	bacteria	2024/01/24	5810	5657	70	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus pyridinivorans	unclassified Rhodococcus pyridinivorans subspecies/strain	GCF_026802115.1_ASM2680211v1
172042	GCF_016726365.1	172042	Rothia aeria	strain=FDAARGOS_1137	Complete Genome	Full	2021/01/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/726/365/GCF_016726365.1_ASM1672636v1/	na	bacteria	2024/02/06	2266	2195	62	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia	Rothia aeria	unclassified Rothia aeria subspecies/strain	GCF_016726365.1_ASM1672636v1
622	GCF_022354145.1	622	Shigella dysenteriae	strain=SWHE2	Complete Genome	Full	2022/02/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/354/145/GCF_022354145.1_ASM2235414v1/	na	bacteria	2023/12/02	5156	4898	117	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	unclassified Shigella dysenteriae subspecies/strain	GCF_022354145.1_ASM2235414v1
2878545	GCF_024611115.1	2878545	Sphingobium sp. CFD-1	strain=CFD-1	Complete Genome	Full	2022/08/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/611/115/GCF_024611115.1_ASM2461111v1/	na	bacteria	2023/08/26	4297	4178	62	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. CFD-1	unclassified Sphingobium sp. CFD-1 subspecies/strain	GCF_024611115.1_ASM2461111v1
1176646	GCF_014489495.1	1176646	Sphingomonas daechungensis	strain=KACC 18115	Complete Genome	Full	2020/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/489/495/GCF_014489495.1_ASM1448949v1/	na	bacteria	2023/10/29	3580	2942	53	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas daechungensis	unclassified Sphingomonas daechungensis subspecies/strain	GCF_014489495.1_ASM1448949v1
2933562	GCF_025727575.1	2933562	Sphingopyxis sp. GC21	strain=GC21	Complete Genome	Full	2022/10/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/727/575/GCF_025727575.1_ASM2572757v1/	na	bacteria	2023/11/06	3742	3656	50	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis sp. GC21	unclassified Sphingopyxis sp. GC21 subspecies/strain	GCF_025727575.1_ASM2572757v1
1280	GCF_037414495.1	1280	Staphylococcus aureus	strain=BSN131	Complete Genome	Full	2024/04/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/414/495/GCF_037414495.1_BSN131/	na	bacteria	2024/04/05	2805	2641	79	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	unclassified Staphylococcus aureus subspecies/strain	GCF_037414495.1_BSN131
197614	GCF_033100235.1	197614	Streptococcus pasteurianus	strain=WUSP082	Complete Genome	Full	2023/10/29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/100/235/GCF_033100235.1_ASM3310023v1/	na	bacteria	2023/11/01	2501	2273	92	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	unclassified Streptococcus pasteurianus subspecies/strain	GCF_033100235.1_ASM3310023v1
2975709	GCF_036168855.1	2975709	Streptomyces sp. NBC_00311	strain=NBC_00311	Complete Genome	Full	2024/01/25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/168/855/GCF_036168855.1_ASM3616885v1/	na	bacteria	2024/01/30	9534	9327	95	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NBC_00311	unclassified Streptomyces sp. NBC_00311 subspecies/strain	GCF_036168855.1_ASM3616885v1
2025823	GCF_003328685.1	2846103	Salmonella phage SG1	na	Complete Genome	Full	2021/05/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/328/685/GCF_003328685.1_ASM332868v1/	na	viral	2021/10/12	277	269	8	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Tequatrovirus	Tequatrovirus sgallinarium	unclassified Tequatrovirus sgallinarium subspecies/strain	GCF_003328685.1_ASM332868v1
575584	GCF_019331655.1	470	Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841	strain=ATCC 19606	Complete Genome	Full	2021/07/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/331/655/GCF_019331655.1_ASM1933165v1/	na	bacteria	2024/01/10	3758	3614	93	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841	GCF_019331655.1_ASM1933165v1
358	GCF_005221345.1	358	Agrobacterium tumefaciens	strain=CFBP5877	Complete Genome	Full	2019/05/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/221/345/GCF_005221345.1_ASM522134v1/	na	bacteria	2024/03/12	5635	5482	69	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	unclassified Agrobacterium tumefaciens subspecies/strain	GCF_005221345.1_ASM522134v1
323284	GCF_003938225.2	323284	Alcaligenes aquatilis	strain=393	Complete Genome	Full	2021/07/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/938/225/GCF_003938225.2_ASM393822v2/	na	bacteria	2024/03/29	3943	3832	71	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes aquatilis	unclassified Alcaligenes aquatilis subspecies/strain	GCF_003938225.2_ASM393822v2
999891	GCF_000195515.1	1390	Bacillus amyloliquefaciens TA208	strain=TA208	Complete Genome	Full	2011/04/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/515/GCF_000195515.1_ASM19551v1/	na	bacteria	2024/03/27	4082	3885	93	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus amyloliquefaciens	Bacillus amyloliquefaciens TA208	GCF_000195515.1_ASM19551v1
1623688	GCF_000969035.1	1891760	Bat polyomavirus 6c	na	Complete Genome	Full	2015/04/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/969/035/GCF_000969035.1_ViralProj280305/	na	viral	2015/04/04	4	4	0	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus tertidobsoniae	unclassified Betapolyomavirus tertidobsoniae subspecies/strain	GCF_000969035.1_ViralProj280305
1683	GCF_000966445.2	1683	Bifidobacterium angulatum	strain=GT102	Complete Genome	Full	2016/02/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/966/445/GCF_000966445.2_ASM96644v2/	na	bacteria	2024/03/03	1676	1582	68	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium angulatum	unclassified Bifidobacterium angulatum subspecies/strain	GCF_000966445.2_ASM96644v2
1009846	GCF_000292915.1	292	Burkholderia cepacia GG4	strain=GG4	Complete Genome	Full	2012/08/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/292/915/GCF_000292915.1_ASM29291v1/	na	bacteria	2024/03/01	5973	5754	69	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cepacia	Burkholderia cepacia GG4	GCF_000292915.1_ASM29291v1
197	GCF_025232275.1	197	Campylobacter jejuni	strain=CJ517CC45	Complete Genome	Full	2022/09/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/232/275/GCF_025232275.1_ASM2523227v1/	na	bacteria	2023/10/01	1675	1585	48	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	unclassified Campylobacter jejuni subspecies/strain	GCF_025232275.1_ASM2523227v1
546	GCF_013390245.1	546	Citrobacter freundii	strain=111	Complete Genome	Full	2020/07/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/390/245/GCF_013390245.1_ASM1339024v1/	na	bacteria	2024/01/24	5457	5190	124	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	unclassified Citrobacter freundii subspecies/strain	GCF_013390245.1_ASM1339024v1
36845	GCF_035905475.1	36845	Clostridium intestinale	strain=PC17	Complete Genome	Full	2024/01/19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/905/475/GCF_035905475.1_ASM3590547v1/	na	bacteria	2024/03/17	4704	4565	115	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium intestinale	unclassified Clostridium intestinale subspecies/strain	GCF_035905475.1_ASM3590547v1
285	GCF_014076415.1	285	Comamonas testosteroni	strain=T5-67	Complete Genome	Full	2020/08/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/076/415/GCF_014076415.1_ASM1407641v1/	na	bacteria	2024/02/18	5496	5249	117	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas testosteroni	unclassified Comamonas testosteroni subspecies/strain	GCF_014076415.1_ASM1407641v1
1719	GCF_001481715.1	1719	Corynebacterium pseudotuberculosis	strain=PO222/4-1	Complete Genome	Full	2015/12/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/481/715/GCF_001481715.1_ASM148171v1/	na	bacteria	2024/03/03	2122	2011	63	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis	unclassified Corynebacterium pseudotuberculosis subspecies/strain	GCF_001481715.1_ASM148171v1
96344	GCF_008807855.1	96344	Cupriavidus oxalaticus	strain=T2	Complete Genome	Full	2019/10/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/807/855/GCF_008807855.1_ASM880785v1/	na	bacteria	2024/03/28	6651	6459	88	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus oxalaticus	unclassified Cupriavidus oxalaticus subspecies/strain	GCF_008807855.1_ASM880785v1
1351	GCF_022557275.1	1351	Enterococcus faecalis	strain=LJX 0909	Complete Genome	Full	2022/03/13	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/557/275/GCF_022557275.1_ASM2255727v1/	na	bacteria	2024/04/07	2843	2717	78	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	unclassified Enterococcus faecalis subspecies/strain	GCF_022557275.1_ASM2255727v1
562	GCF_034423795.1	562	Escherichia coli	strain=THN257	Complete Genome	Full	2023/12/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/423/795/GCF_034423795.1_ASM3442379v1/	na	bacteria	2024/01/24	4667	4323	122	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	unclassified Escherichia coli subspecies/strain	GCF_034423795.1_ASM3442379v1
76857	GCF_001457555.1	76857	Fusobacterium polymorphum	strain=NCTC10562	Complete Genome	Full	2015/03/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/457/555/GCF_001457555.1_NCTC10562/	na	bacteria	2024/04/08	2396	2286	65	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium polymorphum	unclassified Fusobacterium polymorphum subspecies/strain	GCF_001457555.1_NCTC10562
573	GCF_017894285.1	573	Klebsiella pneumoniae	strain=KP486	Complete Genome	Full	2021/04/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/894/285/GCF_017894285.1_ASM1789428v1/	na	bacteria	2023/12/13	5648	5387	121	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	unclassified Klebsiella pneumoniae subspecies/strain	GCF_017894285.1_ASM1789428v1
979556	GCF_000202635.1	2033	Microbacterium testaceum StLB037	strain=StLB037	Complete Genome	Full	2011/02/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/202/635/GCF_000202635.1_ASM20263v1/	na	bacteria	2024/02/11	3685	3618	55	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium testaceum	Microbacterium testaceum StLB037	GCF_000202635.1_ASM20263v1
1773	GCF_001895845.1	1773	Mycobacterium tuberculosis	strain=I0002353-6	Complete Genome	Full	2016/12/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/895/845/GCF_001895845.1_ASM189584v1/	na	bacteria	2024/03/04	4134	3913	51	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	unclassified Mycobacterium tuberculosis subspecies/strain	GCF_001895845.1_ASM189584v1
67081	GCF_010727325.1	67081	Mycolicibacterium alvei	strain=JCM 12272	Complete Genome	Full	2020/02/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/727/325/GCF_010727325.1_ASM1072732v1/	na	bacteria	2023/12/24	5838	5644	85	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium alvei	unclassified Mycolicibacterium alvei subspecies/strain	GCF_010727325.1_ASM1072732v1
492	GCF_900636515.1	492	Neisseria animalis	strain=NCTC10212	Complete Genome	Full	2018/12/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/515/GCF_900636515.1_42685_A01/	na	bacteria	2024/02/13	2090	1989	79	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria animalis	unclassified Neisseria animalis subspecies/strain	GCF_900636515.1_42685_A01
266265	GCF_000756045.1	36873	Paraburkholderia xenovorans LB400	strain=LB400	Complete Genome	Full	2014/09/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/045/GCF_000756045.1_ASM75604v1/	na	bacteria	2023/12/24	8817	8466	87	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia xenovorans	Paraburkholderia xenovorans LB400	GCF_000756045.1_ASM75604v1
2725477	GCF_027915295.1	2725477	Pseudomonas tohonis	strain=Q4-3	Complete Genome	Full	2023/01/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/915/295/GCF_027915295.1_ASM2791529v1/	na	bacteria	2024/02/25	5955	5838	84	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas tohonis	unclassified Pseudomonas tohonis subspecies/strain	GCF_027915295.1_ASM2791529v1
